Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.55,0.920418,0.887986,0.905996
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.55,0.924698,0.900904,0.917126
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.55,0.928792,0.90888,0.909928
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.55,0.956888,0.936832,0.939026
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.55,0.952478,0.946382,0.94666
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.55,0.966104,0.953374,0.958914
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.55,0.95068,0.949178,0.94501
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.55,0.957684,0.955986,0.95128
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.55,0.965044,0.96746,0.95828
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.55,0.96844,0.967786,0.968034
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.6,0.473222,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.6,0.601466,0.18197,0.602872
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.6,0.669432,0.04778,0.636152
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.6,0.672332,0.017442,0.62932
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.6,0.603636,0.009576,0.594878
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.6,0.57486,0.005886,0.575068
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.6,0.5779,0.029142,0.580702
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.6,0.606794,0.120886,0.611006
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.6,0.610668,0.22187,0.622888
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.6,0.649194,0.351646,0.650036
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.6,0.695694,0.467596,0.701578
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.6,0.748508,0.60212,0.755406
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.6,0.73712,0.654908,0.745836
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.6,0.79176,0.734636,0.802804
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.6,0.844334,0.806242,0.839418
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.6,0.87958,0.842972,0.872966
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.6,0.895584,0.863652,0.902638
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.6,0.91956,0.899472,0.90694
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.6,0.93145,0.917456,0.927796
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.6,0.929808,0.926824,0.925702
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.6,0.94693,0.938702,0.940932
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.6,0.949856,0.945742,0.948956
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.6,0.957308,0.950298,0.947648
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.6,0.956902,0.953332,0.947874
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.6,0.96793,0.96515,0.963382
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.6,0.970218,0.968904,0.96822
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.6,0.973558,0.967748,0.964178
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.65,0.505618,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.65,0.637732,0.219384,0.591772
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.65,0.648496,0.077176,0.596062
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.65,0.663952,0.030022,0.595614
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.65,0.65093,0.017334,0.585018
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.65,0.641172,0.012976,0.571334
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.65,0.608,0.041632,0.56097
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.65,0.62023,0.102068,0.576414
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.65,0.667558,0.232358,0.633706
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.65,0.685252,0.350684,0.658914
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.65,0.705944,0.460062,0.684936
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.65,0.773948,0.588806,0.74486
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.65,0.792094,0.661496,0.77218
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.65,0.818452,0.714808,0.790142
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.65,0.83957,0.781426,0.829072
